21194,Blood Radio S,,,,inventory_type
21196,Blood Microwave S,,,,inventory_type
21198,Blood Infrared S,,,,inventory_type
21200,Blood Standard S,,,,inventory_type
21202,Blood Ultraviolet S,,,,inventory_type
21204,Blood Xray S,,,,inventory_type
21206,Blood Gamma S,,,,inventory_type
21208,Blood Multifrequency S,,,,inventory_type
21210,Blood Microwave M,,,,inventory_type
21212,Blood Infrared M,,,,inventory_type
21214,Blood Standard M,,,,inventory_type
21216,Blood Ultraviolet M,,,,inventory_type
21218,Blood Xray M,,,,inventory_type
21220,Blood Gamma M,,,,inventory_type
21222,Blood Multifrequency M,,,,inventory_type
21224,Blood Radio L,,,,inventory_type
21226,Blood Microwave L,,,,inventory_type
21228,Blood Infrared L,,,,inventory_type
21230,Blood Standard L,,,,inventory_type
21232,Blood Ultraviolet L,,,,inventory_type
21234,Blood Xray L,,,,inventory_type
21236,Blood Gamma L,,,,inventory_type
21238,Blood Multifrequency L,,,,inventory_type
21240,Blood Radio XL,,,,inventory_type
21242,Blood Microwave XL,,,,inventory_type
21244,Blood Infrared XL,,,,inventory_type
21246,Blood Standard XL,,,,inventory_type
21248,Blood Ultraviolet XL,,,,inventory_type
21250,Blood Xray XL,,,,inventory_type
21252,Blood Gamma XL,,,,inventory_type
21254,Blood Multifrequency XL,,,,inventory_type
21256,Dark Blood Radio S,,,,inventory_type
21258,Dark Blood Microwave S,,,,inventory_type
21260,Dark Blood Infrared S,,,,inventory_type
21262,Dark Blood Standard S,,,,inventory_type
21264,Dark Blood Ultraviolet S,,,,inventory_type
21266,Dark Blood Xray S,,,,inventory_type
21268,Dark Blood Gamma S,,,,inventory_type
21270,Dark Blood Multifrequency S,,,,inventory_type
21272,Dark Blood Radio M,,,,inventory_type
21274,Dark Blood Microwave M,,,,inventory_type
21276,Dark Blood Infrared M,,,,inventory_type
21278,Dark Blood Standard M,,,,inventory_type
21280,Dark Blood Ultraviolet M,,,,inventory_type
21282,Dark Blood Xray M,,,,inventory_type
21284,Dark Blood Gamma M,,,,inventory_type
21286,Dark Blood Multifrequency M,,,,inventory_type
21288,Dark Blood Radio L,,,,inventory_type
21290,Dark Blood Microwave L,,,,inventory_type
21292,Dark Blood Infrared L,,,,inventory_type
21294,Dark Blood Standard L,,,,inventory_type
21296,Dark Blood Ultraviolet L,,,,inventory_type
21298,Dark Blood Xray L,,,,inventory_type
21300,Dark Blood Gamma L,,,,inventory_type
21302,Dark Blood Multifrequency L,,,,inventory_type
21304,Dark Blood Radio XL,,,,inventory_type
21306,Dark Blood Microwave XL,,,,inventory_type
21308,Dark Blood Infrared XL,,,,inventory_type
21310,Dark Blood Standard XL,,,,inventory_type
21312,Dark Blood Ultraviolet XL,,,,inventory_type
21314,Dark Blood Xray XL,,,,inventory_type
21316,Dark Blood Gamma XL,,,,inventory_type
21318,Dark Blood Multifrequency XL,,,,inventory_type
21320,Guristas Iron Charge S,,,,inventory_type
21322,Guristas Tungsten Charge S,,,,inventory_type
21324,Guristas Iridium Charge S,,,,inventory_type
21326,Guristas Lead Charge S,,,,inventory_type
21328,Guristas Thorium Charge S,,,,inventory_type
21330,Guristas Uranium Charge S,,,,inventory_type
21332,Guristas Plutonium Charge S,,,,inventory_type
21334,Guristas Antimatter Charge S,,,,inventory_type
21335,Guristas Antimatter Charge S Blueprint,,,,inventory_type
21336,Guristas Iron Charge M,,,,inventory_type
21338,Guristas Tungsten Charge M,,,,inventory_type
21340,Guristas Iridium Charge M,,,,inventory_type
21342,Guristas Lead Charge M,,,,inventory_type
21344,Guristas Thorium Charge M,,,,inventory_type
21346,Guristas Uranium Charge M,,,,inventory_type
21348,Guristas Plutonium Charge M,,,,inventory_type
21350,Guristas Antimatter Charge M,,,,inventory_type
21352,Guristas Iron Charge L,,,,inventory_type
21354,Guristas Tungsten Charge L,,,,inventory_type
21356,Guristas Iridium Charge L,,,,inventory_type
21358,Guristas Lead Charge L,,,,inventory_type
21360,Guristas Thorium Charge L,,,,inventory_type
21362,Guristas Uranium Charge L,,,,inventory_type
21364,Guristas Plutonium Charge L,,,,inventory_type
21366,Guristas Antimatter Charge L,,,,inventory_type
21368,Guristas Antimatter Charge XL,,,,inventory_type
21370,Guristas Iridium Charge XL,,,,inventory_type
21372,Guristas Iron Charge XL,,,,inventory_type
21374,Guristas Lead Charge XL,,,,inventory_type
21376,Guristas Plutonium Charge XL,,,,inventory_type
21378,Guristas Thorium Charge XL,,,,inventory_type
21380,Guristas Tungsten Charge XL,,,,inventory_type
21382,Guristas Uranium Charge XL,,,,inventory_type
21384,Dread Guristas Iron Charge S,,,,inventory_type
21386,Dread Guristas Tungsten Charge S,,,,inventory_type
21388,Dread Guristas Iridium Charge S,,,,inventory_type
21390,Dread Guristas Lead Charge S,,,,inventory_type
21392,Dread Guristas Thorium Charge S,,,,inventory_type
21394,Dread Guristas Uranium Charge S,,,,inventory_type
21396,Dread Guristas Plutonium Charge S,,,,inventory_type
21398,Dread Guristas Antimatter Charge S,,,,inventory_type
21400,Dread Guristas Iron Charge M,,,,inventory_type
21402,Dread Guristas Tungsten Charge M,,,,inventory_type
21404,Dread Guristas Iridium Charge M,,,,inventory_type
21406,Dread Guristas Lead Charge M,,,,inventory_type
21408,Dread Guristas Thorium Charge M,,,,inventory_type
21410,Dread Guristas Uranium Charge M,,,,inventory_type
21412,Dread Guristas Plutonium Charge M,,,,inventory_type
21414,Dread Guristas Antimatter Charge M,,,,inventory_type
21416,Dread Guristas Iron Charge L,,,,inventory_type
21418,Dread Guristas Tungsten Charge L,,,,inventory_type
21420,Dread Guristas Iridium Charge L,,,,inventory_type
21422,Dread Guristas Lead Charge L,,,,inventory_type
21424,Dread Guristas Thorium Charge L,,,,inventory_type
21426,Dread Guristas Uranium Charge L,,,,inventory_type
21428,Dread Guristas Plutonium Charge L,,,,inventory_type
21430,Dread Guristas Antimatter Charge L,,,,inventory_type
21432,Dread Guristas Antimatter Charge XL,,,,inventory_type
21434,Dread Guristas Iridium Charge XL,,,,inventory_type
21436,Dread Guristas Iron Charge XL,,,,inventory_type
21438,Dread Guristas Lead Charge XL,,,,inventory_type
21440,Dread Guristas Plutonium Charge XL,,,,inventory_type
21442,Dread Guristas Thorium Charge XL,,,,inventory_type
21444,Dread Guristas Tungsten Charge XL,,,,inventory_type
21446,Dread Guristas Uranium Charge XL,,,,inventory_type
21448,Gatti Zhara,,,,inventory_type
21449,Gatti's DNA,,,,inventory_type
21450,Blood Radio M,,,,inventory_type
21452,Pata Wakiro,,,,inventory_type
21453,Pata Wakiro's DNA,,,,inventory_type
21454,Moa Parts,,,,inventory_type
21459,COSMOS Storage Silo,,,,inventory_type
21460,Nugoeihuvi Rifles,,,,inventory_type
21461,Wiyrkomi Rifles,,,,inventory_type
21462,Propel Dynamics Reports,,,,inventory_type
21463,Excavation Equipment,,,,inventory_type
21464,Rifles,,,,inventory_type
21465,Ancient Weapon,,,,inventory_type
21466,Miner,,,,inventory_type
21467,Spy,,,,inventory_type
21468,Counterfeit Credits,,,,inventory_type
21469,Bag of Counterfeit Credits,,,,inventory_type
21470,1MN Analog Booster Afterburner,,,,inventory_type
21471,1MN Analog Booster Afterburner Blueprint,,,,inventory_type
21472,10MN Analog Booster Afterburner,,,,inventory_type
21473,10MN Analog Booster Afterburner Blueprint,,,,inventory_type
21474,100MN Analog Booster Afterburner,,,,inventory_type
21475,100MN Analog Booster Afterburner Blueprint,,,,inventory_type
21476,5MN Digital Booster Microwarpdrive,,,,inventory_type
21477,5MN Digital Booster Microwarpdrive Blueprint,,,,inventory_type
21478,50MN Digital Booster Microwarpdrive,,,,inventory_type
21479,50MN Digital Booster Microwarpdrive Blueprint,,,,inventory_type
21480,500MN Digital Booster Microwarpdrive,,,,inventory_type
21481,500MN Digital Booster Microwarpdrive Blueprint,,,,inventory_type
21482,Ballistic 'Purge' Targeting System I,,,,inventory_type
21483,Ballistic 'Purge' Targeting System I Blueprint,,,,inventory_type
21484,'Full Duplex' Ballistic Control System,,,,inventory_type
21485,'Full Duplex' Ballistic Control System Blueprint,,,,inventory_type
21486,'Kindred' Gyrostabilizer,,,,inventory_type
21487,'Kindred' Gyrostabilizer Blueprint,,,,inventory_type
21488,Monophonic Stabilization Actuator I,,,,inventory_type
21489,Monophonic Stabilization Actuator I Blueprint,,,,inventory_type
21490,Zarkona Mirei's Worm,,,,inventory_type
21491,Synthetic Hull Conversion Overdrive Injector,,,,inventory_type
21492,Synthetic Hull Conversion Overdrive Injector Blueprint,,,,inventory_type
21493,Limited Expanded 'Archiver' Cargo,,,,inventory_type
21494,Limited Expanded 'Archiver' Cargo Blueprint,,,,inventory_type
21495,Dry River Gangmember,,,,inventory_type
21496,Synthetic Hull Conversion Reinforced Bulkheads,,,,inventory_type
21497,Synthetic Hull Conversion Reinforced Bulkheads Blueprint,,,,inventory_type
21498,Synthetic Hull Conversion Inertia Stabilizers,,,,inventory_type
21499,Synthetic Hull Conversion Inertia Stabilizers Blueprint,,,,inventory_type
21500,Synthetic Hull Conversion Nanofiber Structure,,,,inventory_type
21501,Synthetic Hull Conversion Nanofiber Structure Blueprint,,,,inventory_type
21502,Zarkona Mirei,,,,inventory_type
21503,Dry River Gangleader,,,,inventory_type
21504,Small 'Integrative' Hull Repair Unit,,,,inventory_type
21505,Small 'Integrative' Hull Repair Unit Blueprint,,,,inventory_type
21506,Medium 'Integrative' Hull Repair Unit,,,,inventory_type
21507,Medium 'Integrative' Hull Repair Unit Blueprint,,,,inventory_type
21508,Large 'Integrative' Hull Repair Unit,,,,inventory_type
21509,Large 'Integrative' Hull Repair Unit Blueprint,,,,inventory_type
21510,'Interruptive' Warp Disruptor,,,,inventory_type
21511,'Interruptive' Warp Disruptor Blueprint,,,,inventory_type
21512,'Delineative' Warp Scrambler,,,,inventory_type
21513,'Delineative' Warp Scrambler Blueprint,,,,inventory_type
21514,Doctored Arrivals & Departures Logs,,,,inventory_type
21515,The Duke,,,,inventory_type
21516,Cheri Mirei's DNA,,,,inventory_type
21517,Parts of Printing Machine,,,,inventory_type
21518,Dry River Guardian,,,,inventory_type
21519,Dry River Warehouse,,,,inventory_type
21520,Guristas Outlaw Dogtag,,,,inventory_type
21521,Gravimetric Firewall,,,,inventory_type
21522,Gravimetric Firewall Blueprint,,,,inventory_type
21523,Ladar Firewall,,,,inventory_type
21524,Ladar Firewall Blueprint,,,,inventory_type
21525,Magnetometric Firewall,,,,inventory_type
21526,Magnetometric Firewall Blueprint,,,,inventory_type
21527,'Firewall' Signal Amplifier,,,,inventory_type
21528,'Firewall' Signal Amplifier Blueprint,,,,inventory_type
21529,RADAR Firewall,,,,inventory_type
21530,RADAR Firewall Blueprint,,,,inventory_type
21531,Barbed Wire Scanner,,,,inventory_type
21532,Micro Degenerative Concussion Bomb I,,,,inventory_type
21534,Small Degenerative Concussion Bomb I,,,,inventory_type
21535,Small Degenerative Concussion Bomb I Blueprint,,,,inventory_type
21536,Medium Degenerative Concussion Bomb I,,,,inventory_type
21537,Medium Degenerative Concussion Bomb I Blueprint,,,,inventory_type
21538,Large Degenerative Concussion Bomb I,,,,inventory_type
21539,Large Degenerative Concussion Bomb I Blueprint,,,,inventory_type
21540,'Inception' Target Painter,,,,inventory_type
21541,'Inception' Target Painter Blueprint,,,,inventory_type
21542,N-1 Neon Type Rocket Bay,,,,inventory_type
21543,N-1 Neon Type Rocket Bay Blueprint,,,,inventory_type
21544,Broken Bug Device,,,,inventory_type
21545,200mm Light 'Jolt' Autocannon I,,,,inventory_type
21546,200mm Light 'Jolt' Autocannon I Blueprint,,,,inventory_type
21547,250mm Light 'Jolt' Artillery I,,,,inventory_type
21548,250mm Light 'Jolt' Artillery I Blueprint,,,,inventory_type
21549,280mm 'Jolt' Artillery I,,,,inventory_type
21550,280mm 'Jolt' Artillery I Blueprint,,,,inventory_type
21551,425mm Medium 'Jolt' Autocannon I,,,,inventory_type
21552,425mm Medium 'Jolt' Autocannon I Blueprint,,,,inventory_type
21553,650mm Medium 'Jolt' Artillery I,,,,inventory_type
21554,650mm Medium 'Jolt' Artillery I Blueprint,,,,inventory_type
21555,720mm 'Jolt' Artillery I,,,,inventory_type
21556,720mm 'Jolt' Artillery I Blueprint,,,,inventory_type
21557,800mm Heavy 'Jolt' Repeating Cannon I,,,,inventory_type
21558,800mm Heavy 'Jolt' Repeating Cannon I Blueprint,,,,inventory_type
21559,1200mm Heavy 'Jolt' Artillery I,,,,inventory_type
21560,1200mm Heavy 'Jolt' Artillery I Blueprint,,,,inventory_type
21561,1400mm 'Jolt' Artillery I,,,,inventory_type
21562,1400mm 'Jolt' Artillery I Blueprint,,,,inventory_type
21563,Dyklan Harrikar,,,,inventory_type
21564,Milk,,,,inventory_type
21565,Guristas Outlaw Leader Insignia,,,,inventory_type
21566,Impregnable Safe,,,,inventory_type
21567,Powdered Cubensis,,,,inventory_type
21568,Sleeper Data Interface Protocol,,,,inventory_type
21569,Sleeper Profound Research Notes,,,,inventory_type
21570,Sleeper Manuscripts,,,,inventory_type
21571,Sleeper Technical Schematics,,,,inventory_type
21572,Sleeper Data Crystals,,,,inventory_type
21573,Esoteric Process,,,,inventory_type
21574,Esoteric Accelerant,,,,inventory_type
21575,Esoteric Symmetry,,,,inventory_type
21576,Esoteric Augmentation,,,,inventory_type
21577,Esoteric Attainment,,,,inventory_type
21579,Cryptic Process,,,,inventory_type
21580,Cryptic Accelerant,,,,inventory_type
21581,Cryptic Symmetry,,,,inventory_type
21582,Cryptic Augmentation,,,,inventory_type
21583,Cryptic Attainment,,,,inventory_type
21584,Sleeper Micro Circuits,,,,inventory_type
21585,Sleeper Cryo Batteries,,,,inventory_type
21586,Sleeper Virtual Energizer,,,,inventory_type
21587,Electronic Link,,,,inventory_type
21588,Spare Parts,,,,inventory_type
21589,Power Couplings,,,,inventory_type
21590,Armor Blocks,,,,inventory_type
21591,Computer Chips,,,,inventory_type
21592,Electric Conduit,,,,inventory_type
21593,Mechanic Parts,,,,inventory_type
21594,Energy Cells,,,,inventory_type
21595,Construction Alloy,,,,inventory_type
21596,Data Processor,,,,inventory_type
21597,Wolf Skarkert,,,,inventory_type
21598,Guristas Prison,,,,inventory_type
21600,Officers Quarters,,,,inventory_type
21601,Myrkai's Data Chip,,,,inventory_type
21602,Jakon's Head,,,,inventory_type
21603,Cynosural Field Theory,,,,inventory_type
21604,Cynosural Field Generator I Blueprint,,,,inventory_type
21606,Inherent Implants 'Noble' Hull Upgrades HG-1008,,,,inventory_type
21607,Liberation Elixir,,,,inventory_type
21608,Astro Farm,,,,inventory_type
21609,Dysfunctional Solar Harvester,,,,inventory_type
21610,Jump Fuel Conservation,,,,inventory_type
21611,Jump Drive Calibration,,,,inventory_type
21612,Dynamite Crate,,,,inventory_type
21613,Safe-Deposit Box Owner List,,,,inventory_type
21614,Plan to Crack Impregnable Safe,,,,inventory_type
21615,Pakkori's Hat,,,,inventory_type
21616,Nugoeihuvi Dogtag,,,,inventory_type
21617,Barricaded Warehouse,,,,inventory_type
21618,Hired Gunman,,,,inventory_type
21619,Wiretap Plant,,,,inventory_type
21620,Assistant's Keychain,,,,inventory_type
21621,Kazka Eunuch,,,,inventory_type
21622,Kazka Brothel,,,,inventory_type
21623,Nugoeihuvi Station Schematics,,,,inventory_type
21624,Encoded Lai Dai Reports,,,,inventory_type
21625,Kusan Niemenen's Missile Launcher,,,,inventory_type
21626,Propel Dynamics Dogtag,,,,inventory_type
21627,Gas/Storage Silo,,,,inventory_type
21628,Guristas Shuttle,,,,inventory_type
21629,Guristas Shuttle Blueprint,,,,inventory_type
21630,Bounty Hunter Drukhar,,,,inventory_type
21631,Construction Workers,,,,inventory_type
21632,Construction Tools,,,,inventory_type
21633,Urigamu_Warehouse_MISSION,,,,inventory_type
21634,Secret Garage Coordinates,,,,inventory_type
21635,Rent-A-Dream Pleasure Gardens,,,,inventory_type
21636,Sefo Caraton,,,,inventory_type
21637,Data Chip Decoder,,,,inventory_type
21638,Vespa II,,,,inventory_type
21639,Vespa II Blueprint,,,,inventory_type
21640,Valkyrie II,,,,inventory_type
21641,Valkyrie II Blueprint,,,,inventory_type
21642,Caldari Research Outpost,,,,inventory_type
21643,Guristas Outlaw,,,,inventory_type
21644,Amarr Factory Outpost,,,,inventory_type
21645,Gallente Administrative Outpost,,,,inventory_type
21646,Minmatar Service Outpost,,,,inventory_type
21647,Guristas Robber,,,,inventory_type
21648,Guristas Maniac,,,,inventory_type
21649,Nugoeihuvi Excavator,,,,inventory_type
21650,Nugoeihuvi Propagandist,,,,inventory_type
21651,Propel Dynamics Excavator,,,,inventory_type
21652,Propel Dynamics Propagandist,,,,inventory_type
21653,Nugoeihuvi Defender,,,,inventory_type
21654,Nugoeihuvi Miner,,,,inventory_type
21655,Propel Dynamics Miner,,,,inventory_type
21656,Propel Dynamics Defender,,,,inventory_type
21657,Guristas Propagandist,,,,inventory_type
21658,Guristas Defender,,,,inventory_type
21659,Dirty Bandit Shipyard,,,,inventory_type
21660,Bandit Mechanic,,,,inventory_type
21661,Spiked Quafe,,,,inventory_type
21662,Radio_Telescope_MISSION,,,,inventory_type
21663,Scanner Data I,,,,inventory_type
21664,Scanner Data II,,,,inventory_type
21665,Scanner Data III,,,,inventory_type
21666,Capital Hybrid Turret,,,,inventory_type
21667,Capital Projectile Turret,,,,inventory_type
21668,XL Torpedoes,,,,inventory_type
21669,Guristas Communications Logs,,,,inventory_type
21670,Quao Kale,,,,inventory_type
21671,Guristas Patrol Routes,,,,inventory_type
21672,Quao Kale,,,,inventory_type
21675,Zaphiria Oddin,,,,inventory_type
21676,Jedon Hekkiren's Belongings,,,,inventory_type
21677,Hakkuran Brother's Remains,,,,inventory_type
21678,Talocan Debris Fragment,,,,inventory_type
21679,Talocan Debris Part,,,,inventory_type
21680,Talocan Debris Segment,,,,inventory_type
21681,Talocan Debris Heap,,,,inventory_type
21683,Basic Guristas Vault,,,,inventory_type
21684,Standard Guristas Vault,,,,inventory_type
21685,Fortified Guristas Vault,,,,inventory_type
21686,Secure Guristas Vault,,,,inventory_type
21688,Sleeper Debris Fragment,,,,inventory_type
21689,Sleeper Debris Part,,,,inventory_type
21690,Sleeper Debris Segment,,,,inventory_type
21691,Sleeper Debris Heap,,,,inventory_type
21693,Basic Angel Vault,,,,inventory_type
21694,Standard Angel Vault,,,,inventory_type
21695,Fortified Angel Vault,,,,inventory_type
21696,Secure Angel Vault,,,,inventory_type
21698,Angel Network Node,,,,inventory_type
21699,Angel Network Hub,,,,inventory_type
21700,Angel Network Nucleus,,,,inventory_type
21701,Angel Network Nexus,,,,inventory_type
21703,Guristas Network Node,,,,inventory_type
21704,Guristas Network Hub,,,,inventory_type
21705,Guristas Network Nucleus,,,,inventory_type
21706,Guristas Network Nexus,,,,inventory_type
21708,Sleeper Data Log,,,,inventory_type
21709,Sleeper Data Registry,,,,inventory_type
21710,Sleeper Data Transcript,,,,inventory_type
21711,Sleeper Data Records,,,,inventory_type
21713,Talocan Data Log,,,,inventory_type
21714,Talocan Data Registry,,,,inventory_type
21715,Talocan Data Transcript,,,,inventory_type
21716,Talocan Data Records,,,,inventory_type
21718,Hacking,,,,inventory_type
21719,Sleeper Hyperbooster,,,,inventory_type
21720,Sleeper Thermal Regulator,,,,inventory_type
21721,Sleeper Heat Nullifying Coil,,,,inventory_type
21722,Sleeper Nanite Cluster,,,,inventory_type
21723,Sleeper Reintegration Control,,,,inventory_type
21724,Guristas Heavy Weapon Console,,,,inventory_type
21725,Guristas Medium Weapon Console,,,,inventory_type
21726,Guristas Light Weapon Console,,,,inventory_type
21727,Guristas Gravity Focuser,,,,inventory_type
21728,Guristas Graviton Hardening,,,,inventory_type
21729,Angel Advanced Trigger Mechanism,,,,inventory_type
21730,Angel Standard Trigger Mechanism,,,,inventory_type
21731,Angel Simple Trigger Mechanism,,,,inventory_type
21732,Angel Spatial Analyzer,,,,inventory_type
21733,Angel Dynamic Calibrator,,,,inventory_type
21734,Cattle,,,,inventory_type
21735,Loki Machedo,,,,inventory_type
21736,Loki's DNA,,,,inventory_type
21739,Shady Acres Deed,,,,inventory_type
21740,Caldari Navy Antimatter Charge L,,,,inventory_type
21742,Black Mask,,,,inventory_type
21743,Nakyo Fukoren,,,,inventory_type
21744,Siege Artillery Sentry,,,,inventory_type
21745,Siege Autocannon Sentry,,,,inventory_type
21746,Siege Beam Laser Sentry,,,,inventory_type
21747,Siege Pulse Laser Sentry,,,,inventory_type
21748,Siege Railgun Sentry,,,,inventory_type
21749,Siege Blaster Sentry,,,,inventory_type
21754,COSMOS Minmatar Commander,,,,inventory_type
21755,COSMOS Minmatar Gist General,,,,inventory_type
21756,COSMOS Minmatar Gist Seraphim,,,,inventory_type
21757,COSMOS Minmatar Warlord,,,,inventory_type
21758,COSMOS Minmatar Angel,,,,inventory_type
21759,COSMOS Minmatar Liquidator,,,,inventory_type
21760,COSMOS Minmatar Marauder,,,,inventory_type
21762,COSMOS Minmatar Predator,,,,inventory_type
21763,COSMOS Minmatar Angel Centurion,,,,inventory_type
21764,COSMOS Minmatar Angel Legionnaire,,,,inventory_type
21765,COSMOS Minmatar Angel Scout,,,,inventory_type
21766,COSMOS Minmatar Depredator,,,,inventory_type
21767,COSMOS Minmatar Hijacker,,,,inventory_type
21768,COSMOS Minmatar Impaler,,,,inventory_type
21769,COSMOS Minmatar Hunter,,,,inventory_type
21770,COSMOS Minmatar Nomad,,,,inventory_type
21771,COSMOS Minmatar Outlaw,,,,inventory_type
21772,COSMOS Minmatar Raider,,,,inventory_type
21773,COSMOS Minmatar Rogue,,,,inventory_type
21774,COSMOS Minmatar Ruffian,,,,inventory_type
21775,COSMOS Minmatar Thug,,,,inventory_type
21776,COSMOS Minmatar Non-Pirate Elite Frigate,,,,inventory_type
21777,COSMOS Minmatar Non-Pirate Battleship,,,,inventory_type
21778,COSMOS Minmatar Non-Pirate Cruiser,,,,inventory_type
21779,COSMOS Minmatar Arch Ambusher,,,,inventory_type
21780,COSMOS Minmatar Arch Hunter,,,,inventory_type
21781,COSMOS Minmatar Arch Impaler,,,,inventory_type
21782,COSMOS Minmatar Arch Raider,,,,inventory_type
21783,Unassembled Hybrid Weapons,,,,inventory_type
21784,Hybrid Weapon Assembly Instructions,,,,inventory_type
21786,Nugoeihuvi Operative,,,,inventory_type
21787,Arms Dealer Incognito,,,,inventory_type
21788,Bandit Arms Dealer,,,,inventory_type
21789,Sleeper Technology,,,,inventory_type
21790,Caldari Encryption Methods,,,,inventory_type
21791,Minmatar Encryption Methods,,,,inventory_type
21792,Bandit Jailor,,,,inventory_type
21793,Pansya's Head,,,,inventory_type
21794,Sanku Pansya,,,,inventory_type
21795,Pansya's Bodyguard,,,,inventory_type
21796,Black Mask Bandit,,,,inventory_type
21797,Arena,,,,inventory_type
21798,Hillside Gambling Hall,,,,inventory_type
21799,Pleasure Hub,,,,inventory_type
21800,EMP Charge Components,,,,inventory_type
21801,Firewater,,,,inventory_type
21802,Capital Shield Operation,,,,inventory_type
21803,Capital Repair Systems,,,,inventory_type
21804,Rotgut,,,,inventory_type
21807,Fortified Caldari Junction,,,,inventory_type
21808,Punk ID Slice,,,,inventory_type
21809,Hacker ID Slice,,,,inventory_type
21810,Spy ID Slice,,,,inventory_type
21811,Sniper ID Slice,,,,inventory_type
21812,Ninja ID Slice,,,,inventory_type
21813,Mikado ID Slice,,,,inventory_type
21814,Elite Drone Parasite,,,,inventory_type
21815,Elite Drone AI,,,,inventory_type
21816,Tairei's Modified Cap Recharger,,,,inventory_type
21817,Raysere's Modified Cap Recharger,,,,inventory_type
21818,Ahremen's Modified Cap Recharger,,,,inventory_type
21819,Draclira's Modified Cap Recharger,,,,inventory_type
21820,Fortified Gallente Outpost,,,,inventory_type
21821,Habitation Brothel,,,,inventory_type
21822,Habitation Prison,,,,inventory_type
21823,Residential Habitation Module,,,,inventory_type
21824,Habitation Pleasure Hub,,,,inventory_type
21825,Habitation Casino,,,,inventory_type
21826,Habitation Police Dpt,,,,inventory_type
21827,Habitation Roadhouse,,,,inventory_type
21828,Habitation Drughouse,,,,inventory_type
21829,Indestructible Landing Pad,,,,inventory_type
21830,Fortified Minmatar Wall,,,,inventory_type
21831,Fortified Minmatar Fence,,,,inventory_type
21832,Fortified Minmatar Junction,,,,inventory_type
21833,Fortified Minmatar Lookout,,,,inventory_type
21834,Fortified Minmatar Barrier,,,,inventory_type
21835,Fortified Minmatar Bunker,,,,inventory_type
21836,Fortified Minmatar Barricade,,,,inventory_type
21837,Fortified Minmatar Battery,,,,inventory_type
21838,Fortified Minmatar Elevator,,,,inventory_type
21839,Training Complex Passkey,,,,inventory_type
21840,Gallente Miner,,,,inventory_type
21841,Gallente Mining Laser,,,,inventory_type
21843,Cosmos Iteron Mark III,,,,inventory_type
21844,Barou Lardoss,,,,inventory_type
21845,Automated Coreli Training Vessel,,,,inventory_type
21846,Automated Gisti Training Vessel,,,,inventory_type
21847,Automated Corpii Training Vessel,,,,inventory_type
21848,Automated Pithi Training Vessel,,,,inventory_type
21849,Automated Centii Training Vessel,,,,inventory_type
21850,Infected Refugees,,,,inventory_type
21851,Formula for Septicemic Agent,,,,inventory_type
21852,Sample of Septicemic Agent,,,,inventory_type
21853,Civilian Armor Repairer,,,,inventory_type
21854,Civilian Armor Repairer Blueprint,,,,inventory_type
21855,Civilian Expanded Cargohold,,,,inventory_type
21856,Civilian Expanded Cargohold Blueprint,,,,inventory_type
21857,1MN Civilian Afterburner,,,,inventory_type
21858,1MN Civilian Afterburner Blueprint,,,,inventory_type
21859,Cybertron,,,,inventory_type
21860,Gregory Lerma,,,,inventory_type
21861,General Lafema,,,,inventory_type
21862,Karo Zulak's Insignia,,,,inventory_type
21867,Nova Heavy Assault Missile,,,,inventory_type
21868,Nova Heavy Assault Missile Blueprint,,,,inventory_type
21877,Okham's Head,,,,inventory_type
21878,Cracked Keycard,,,,inventory_type
21879,Repaired Keycard,,,,inventory_type
21880,Transputer Orb,,,,inventory_type
21881,Jihar Okham,,,,inventory_type
21882,Okham's Cyber Thrall,,,,inventory_type
21883,Elemental Base,,,,inventory_type
21884,Old Nefantar Bunker,,,,inventory_type
21885,Caldari Navy Convoy Disposition File,,,,inventory_type
21886,The Black Viper,,,,inventory_type
21887,Nefantar Pilgrim,,,,inventory_type
21888,Shield Command Mindlink,,,,inventory_type
21889,Information Command Mindlink,,,,inventory_type
21890,Skirmish Command Mindlink,,,,inventory_type
21891,Kutill's Storage Bin,,,,inventory_type
21892,Hacker's Keycard,,,,inventory_type
21893,Kutill's Data Chip,,,,inventory_type
21894,Republic Fleet EMP L,,,,inventory_type
21896,Republic Fleet EMP M,,,,inventory_type
21898,Republic Fleet EMP S,,,,inventory_type
21900,Republic Fleet EMP XL,,,,inventory_type
21902,Republic Fleet Fusion L,,,,inventory_type
21904,Republic Fleet Fusion M,,,,inventory_type
21906,Republic Fleet Fusion S,,,,inventory_type
21908,Republic Fleet Fusion XL,,,,inventory_type
21910,Republic Fleet Nuclear L,,,,inventory_type
21912,Republic Fleet Nuclear M,,,,inventory_type
21914,Republic Fleet Nuclear S,,,,inventory_type
21916,Republic Fleet Nuclear XL,,,,inventory_type
21918,Republic Fleet Phased Plasma L,,,,inventory_type
21920,Republic Fleet Phased Plasma XL,,,,inventory_type
21922,Republic Fleet Phased Plasma M,,,,inventory_type
21924,Republic Fleet Phased Plasma S,,,,inventory_type
21926,Republic Fleet Proton L,,,,inventory_type
21928,Republic Fleet Proton M,,,,inventory_type
21930,Sealed Case of GI Paradise Missiles,,,,inventory_type
21931,Republic Fleet Proton S,,,,inventory_type
21933,Republic Fleet Proton XL,,,,inventory_type
21935,Republic Fleet Titanium Sabot L,,,,inventory_type
21937,Republic Fleet Titanium Sabot M,,,,inventory_type
